Date,Id,suburb,postalCode,sellPrice,bed,bath,car,propType
2015-10-29,380,Avalon Beach,2107,1575000,4.0,2,1.0,house
2015-10-29,381,Bilgola Plateau,2107,1200000,3.0,1,2.0,house
2015-10-24,382,Avalon Beach,2107,2435000,4.0,2,2.0,house
2015-10-22,383,Avalon Beach,2107,1570000,4.0,3,5.0,house
2015-10-12,384,Bilgola Plateau,2107,2125000,5.0,3,2.0,house
2015-10-10,385,Avalon Beach,2107,1675000,3.0,1,1.0,house
2015-10-09,386,Avalon Beach,2107,1280000,3.0,2,2.0,house
2015-10-06,387,Avalon Beach,2107,1200000,4.0,2,2.0,house
2015-10-01,388,Avalon Beach,2107,2275000,4.0,4,4.0,house
2015-09-30,389,Avalon Beach,2107,1325000,5.0,3,4.0,house
2015-09-29,390,Avalon Beach,2107,1370000,3.0,3,2.0,townhouse
2015-09-26,391,Avalon Beach,2107,1225000,2.0,1,1.0,house
2015-09-24,392,Bilgola Plateau,2107,2650599,5.0,3,4.0,house
2015-09-23,393,Bilgola Beach,2107,2100000,3.0,3,2.0,house
2015-09-18,394,Avalon Beach,2107,1775500,3.0,2,1.0,house
2015-09-18,395,Avalon Beach,2107,1600000,3.0,2,3.0,house
2015-09-17,396,Bilgola Plateau,2107,1325000,4.0,2,2.0,house
2015-09-16,397,Avalon Beach,2107,1600000,4.0,3,2.0,house
2015-09-16,398,Avalon Beach,2107,1280000,3.0,2,3.0,house
2015-09-16,399,Bilgola Plateau,2107,1175000,4.0,2,2.0,house
2015-09-15,400,Avalon Beach,2107,1175000,3.0,2,1.0,townhouse
2015-09-11,401,Bilgola Plateau,2107,1625000,3.0,2,5.0,house
2015-09-11,402,Avalon Beach,2107,1220000,4.0,2,2.0,house
2015-09-09,403,Avalon Beach,2107,1075000,3.0,2,2.0,townhouse
2015-09-05,404,Avalon Beach,2107,2542500,4.0,2,2.0,house
2015-09-05,405,Avalon Beach,2107,1450000,4.0,3,2.0,house
2015-09-03,406,Avalon Beach,2107,1211110,3.0,1,3.0,house
2015-08-28,407,Bilgola Plateau,2107,1382500,4.0,2,2.0,house
2015-08-28,408,Avalon Beach,2107,1260000,5.0,2,1.0,house
2015-08-24,409,Avalon Beach,2107,1250000,3.0,2,1.0,house
2015-08-20,410,Avalon Beach,2107,1310000,3.0,2,2.0,house
2015-08-19,411,Bilgola Plateau,2107,1300000,6.0,3,2.0,house
2015-08-18,412,Avalon Beach,2107,1225000,3.0,2,2.0,house
2015-08-14,413,Avalon Beach,2107,1165000,3.0,3,2.0,house
2015-08-12,414,Bilgola Plateau,2107,1850000,4.0,3,2.0,house
2015-08-11,415,Avalon Beach,2107,2000000,4.0,2,2.0,house
2015-08-11,416,Avalon Beach,2107,1300500,5.0,3,2.0,house
2015-08-09,417,Avalon Beach,2107,1275000,4.0,2,3.0,house
2015-08-07,418,Bilgola Plateau,2107,1480000,5.0,4,2.0,house
2015-08-07,419,Bilgola Plateau,2107,1325000,4.0,3,3.0,house
2015-08-06,420,Bilgola Plateau,2107,1500000,4.0,3,3.0,house
2015-08-05,421,Avalon Beach,2107,2400000,4.0,3,2.0,house
2015-08-03,422,Avalon Beach,2107,1520000,4.0,2,2.0,house
2015-07-31,423,Avalon Beach,2107,1300000,3.0,2,2.0,house
2015-07-30,424,Avalon Beach,2107,1425000,2.0,1,2.0,house
2015-07-29,425,Whale Beach,2107,3070000,4.0,1,2.0,house
2015-07-27,426,Avalon Beach,2107,1740000,4.0,3,2.0,house
2015-07-17,427,Avalon Beach,2107,1550000,5.0,4,2.0,house
2015-06-30,428,Avalon Beach,2107,1580000,4.0,3,2.0,house
2015-06-27,429,Avalon Beach,2107,1820000,5.0,2,2.0,house
2015-06-25,430,Avalon Beach,2107,1530000,4.0,2,2.0,house
2015-06-21,431,Avalon Beach,2107,1200000,4.0,2,2.0,house
2015-06-16,432,Bilgola Beach,2107,1925000,4.0,2,2.0,house
2015-06-02,433,Whale Beach,2107,2200000,5.0,4,2.0,house
2015-05-24,434,Avalon Beach,2107,1274000,4.0,3,1.0,house
2015-05-17,435,Avalon Beach,2107,1730000,4.0,2,4.0,house
2015-05-08,436,Bilgola Plateau,2107,1250000,4.0,2,2.0,house
2015-05-07,437,Avalon Beach,2107,1525000,4.0,1,1.0,house
2015-05-05,438,Whale Beach,2107,1630000,5.0,4,2.0,house
2015-04-24,439,Bilgola Plateau,2107,2010000,4.0,4,3.0,house
2015-04-24,440,Avalon Beach,2107,1610000,5.0,3,2.0,house
2015-04-17,441,Avalon Beach,2107,1750000,4.0,3,3.0,house
2015-04-11,442,Bilgola Plateau,2107,1950000,4.0,2,4.0,house
2015-04-10,443,Avalon Beach,2107,2500000,5.0,5,4.0,house
2015-03-26,444,Avalon Beach,2107,1200000,4.0,2,2.0,house
2015-03-16,445,Bilgola Plateau,2107,1157000,4.0,3,2.0,house
2015-03-14,446,Avalon Beach,2107,1655000,5.0,3,3.0,house
2015-03-09,447,Avalon Beach,2107,1500000,3.0,2,1.0,house
2015-03-07,448,Avalon Beach,2107,1700000,4.0,2,2.0,house
2015-03-04,449,Avalon Beach,2107,1640000,4.0,3,2.0,house
2015-03-04,450,Avalon Beach,2107,1300000,3.0,2,2.0,house
2015-03-01,451,Avalon Beach,2107,2400000,4.0,2,2.0,house
2015-02-25,452,Bilgola Beach,2107,3150000,5.0,3,3.0,house
2015-02-12,453,Whale Beach,2107,5500000,4.0,3,2.0,house
2015-02-05,454,Avalon Beach,2107,1260000,4.0,3,4.0,house
2015-02-02,455,Avalon Beach,2107,2500000,4.0,4,1.0,house
2015-01-19,456,Avalon Beach,2107,1260000,5.0,3,4.0,house
2014-12-13,457,Avalon Beach,2107,1680000,4.0,3,2.0,house
2014-12-03,458,Avalon Beach,2107,2500000,4.0,2,2.0,house
2014-12-03,459,Bilgola Plateau,2107,810000,2.0,1,2.0,house
2014-12-01,460,Avalon Beach,2107,1280000,3.0,1,2.0,house
2014-11-29,461,Avalon Beach,2107,1465000,4.0,3,2.0,house
2014-11-27,462,Avalon Beach,2107,1410000,4.0,2,2.0,house
2014-11-15,463,Avalon Beach,2107,1600000,5.0,2,2.0,house
2014-11-15,464,Avalon Beach,2107,1200000,4.0,3,1.0,house
2014-11-13,465,Avalon Beach,2107,2550000,3.0,2,6.0,house
2014-11-11,466,Bilgola Plateau,2107,2200000,5.0,3,2.0,house
2014-11-07,467,Avalon Beach,2107,1900000,4.0,3,2.0,house
2014-10-25,468,Avalon Beach,2107,1825000,4.0,3,4.0,house
2014-10-22,469,Avalon Beach,2107,1200000,4.0,3,3.0,house
2014-09-27,470,Avalon Beach,2107,1550000,6.0,2,2.0,house
2014-09-24,471,Bilgola Plateau,2107,2600000,4.0,3,2.0,house
2014-09-24,472,Avalon Beach,2107,1990000,4.0,4,2.0,house
2014-09-18,473,Bilgola Plateau,2107,1025000,3.0,2,2.0,house
2014-09-12,474,Bilgola Plateau,2107,1300000,5.0,3,3.0,house
2014-09-11,475,Avalon Beach,2107,1750000,4.0,3,1.0,house
2014-08-22,476,Avalon Beach,2107,1776000,6.0,3,2.0,house
2014-08-22,477,Avalon Beach,2107,1100000,4.0,3,2.0,house
2014-07-12,478,Avalon Beach,2107,1500000,5.0,2,2.0,house
2014-07-01,479,Avalon Beach,2107,950000,5.0,2,2.0,house
2014-06-12,480,Clareville,2107,1270000,5.0,3,2.0,house
2014-06-08,481,Avalon Beach,2107,1335000,4.0,3,2.0,house
2014-05-19,482,Avalon Beach,2107,2200000,5.0,3,2.0,house
2014-05-19,483,Avalon Beach,2107,1900000,4.0,3,2.0,house
2014-05-14,484,Avalon Beach,2107,1825000,3.0,2,2.0,house
2014-05-14,485,Avalon Beach,2107,1435000,4.0,2,,house
2014-05-09,486,Avalon Beach,2107,1620000,5.0,4,3.0,house
2014-05-02,487,Clareville,2107,2210000,4.0,4,6.0,house
2014-04-24,488,Avalon Beach,2107,1230000,4.0,2,4.0,house
2014-04-16,489,Bilgola Plateau,2107,1360000,3.0,3,2.0,house
2014-04-10,490,Avalon Beach,2107,1290000,4.0,2,2.0,house
2014-04-10,491,Avalon Beach,2107,1270000,4.0,3,2.0,house
2014-04-10,492,Avalon Beach,2107,970000,3.0,2,2.0,house
2014-03-31,493,Avalon Beach,2107,880000,4.0,2,2.0,house
2014-03-12,494,Avalon Beach,2107,1820000,4.0,2,2.0,house
2014-03-03,495,Avalon Beach,2107,2000000,5.0,3,2.0,house
2014-03-03,496,Clareville,2107,1300000,4.0,2,1.0,house
2014-02-28,497,Avalon Beach,2107,1250000,4.0,2,4.0,house
2014-02-20,498,Bilgola Plateau,2107,1365000,5.0,3,3.0,house
2014-01-31,499,Bilgola Plateau,2107,1100000,3.0,2,2.0,house
2014-01-08,500,Avalon Beach,2107,1550000,4.0,2,2.0,house
2013-12-24,501,Avalon Beach,2107,1220000,4.0,2,2.0,house
2013-12-19,502,Avalon Beach,2107,1360000,5.0,4,2.0,house
2013-12-17,503,Clareville,2107,2100000,3.0,3,2.0,house
2013-12-07,504,Avalon Beach,2107,1310000,4.0,2,2.0,house
2013-11-29,505,Avalon Beach,2107,1650000,5.0,2,2.0,house
2013-11-23,506,Avalon Beach,2107,1975000,4.0,2,2.0,house
2013-11-22,507,Avalon Beach,2107,2300000,4.0,2,2.0,house
2013-11-08,508,Avalon Beach,2107,1425000,4.0,3,2.0,house
2013-11-06,509,Whale Beach,2107,3100000,4.0,3,4.0,house
2013-10-31,510,Avalon Beach,2107,1415000,4.0,3,2.0,house
2013-10-24,511,Avalon Beach,2107,3900000,4.0,3,6.0,house
2013-09-26,512,Avalon Beach,2107,1600000,5.0,3,4.0,house
2013-09-23,513,Avalon Beach,2107,842750,2.0,1,2.0,house
2013-09-21,514,Avalon Beach,2107,1011000,3.0,2,2.0,house
2013-09-17,515,Avalon Beach,2107,1710000,4.0,4,2.0,house
2013-09-17,516,Avalon Beach,2107,1685000,4.0,3,2.0,house
2013-09-05,517,Avalon Beach,2107,1150000,4.0,2,2.0,house
2013-08-26,518,Whale Beach,2107,2000000,3.0,2,4.0,house
2013-06-05,519,Avalon Beach,2107,1030000,4.0,2,2.0,house
2013-04-17,520,Avalon Beach,2107,1205000,4.0,2,2.0,house
2013-03-06,521,Avalon Beach,2107,3500000,3.0,3,2.0,house
2013-03-06,522,Whale Beach,2107,1600000,4.0,3,2.0,house
2013-03-01,523,Whale Beach,2107,3900000,4.0,3,4.0,house
2013-01-17,524,Avalon Beach,2107,5050000,5.0,3,4.0,house
2013-01-05,525,Whale Beach,2107,4500000,4.0,4,4.0,house
2012-12-06,526,Whale Beach,2107,2200000,4.0,4,2.0,house
2012-12-03,527,Whale Beach,2107,3256000,4.0,3,2.0,house
2012-11-07,528,Avalon Beach,2107,1460000,4.0,3,2.0,house
2012-11-05,529,Bilgola Plateau,2107,1800000,4.0,4,3.0,house
2012-10-24,530,Avalon Beach,2107,1700000,5.0,3,4.0,house
2012-10-19,531,Whale Beach,2107,13100000,6.0,4,5.0,house
2012-10-04,532,Avalon Beach,2107,1950000,4.0,3,2.0,house
2012-09-11,533,Avalon Beach,2107,1200000,4.0,3,2.0,house
2012-08-24,534,Avalon Beach,2107,1510000,5.0,3,2.0,house
2012-06-04,535,Bilgola Plateau,2107,1850000,4.0,3,2.0,house
2012-04-26,536,Avalon Beach,2107,1520000,4.0,3,4.0,house
2012-03-17,537,Whale Beach,2107,2800000,4.0,4,2.0,house
2012-03-02,538,Avalon Beach,2107,875000,4.0,2,2.0,house
2012-01-13,539,Avalon Beach,2107,1350000,5.0,3,4.0,house
2011-12-02,540,Avalon Beach,2107,1330000,4.0,3,2.0,house
2011-12-02,541,Avalon Beach,2107,1285000,5.0,3,2.0,house
2011-11-26,542,Avalon Beach,2107,2150000,4.0,3,2.0,house
2011-11-18,543,Avalon Beach,2107,1200000,3.0,2,2.0,house
2011-10-18,544,Bilgola Plateau,2107,1217500,4.0,3,2.0,house
2011-09-16,545,Avalon Beach,2107,2210000,4.0,3,3.0,house
2011-06-02,546,Avalon Beach,2107,725000,3.0,1,1.0,duplex/semi-detached
2011-02-25,547,Bilgola Beach,2107,2400000,4.0,2,4.0,house
2010-10-27,548,Avalon Beach,2107,3450000,4.0,4,2.0,house
2010-10-11,549,Bilgola Beach,2107,1555000,5.0,2,2.0,house
2019-06-28,550,Avalon Beach,2107,3015000,5.0,4,8.0,house
2019-02-15,551,Avalon Beach,2107,1870000,4.0,2,2.0,house
2018-11-12,552,Avalon Beach,2107,1235000,3.0,1,2.0,house
2018-09-25,553,Avalon Beach,2107,1550000,3.0,3,2.0,house
2018-09-11,554,Avalon Beach,2107,3250000,6.0,3,2.0,house
2018-07-01,555,Avalon Beach,2107,4800000,3.0,1,2.0,house
2018-06-26,556,Bilgola Plateau,2107,1900000,4.0,3,2.0,house
2018-05-15,557,Avalon Beach,2107,2200000,2.0,2,2.0,townhouse
2018-03-29,558,Avalon Beach,2107,2300000,3.0,1,2.0,house
2018-02-02,559,Avalon Beach,2107,2050000,4.0,2,3.0,house
2017-11-21,560,Avalon Beach,2107,1570000,4.0,2,1.0,house
2017-10-19,561,Bilgola Plateau,2107,1600000,4.0,2,2.0,house
2017-08-25,562,Bilgola Plateau,2107,1470000,5.0,2,2.0,house
2017-07-24,563,Avalon Beach,2107,2125000,3.0,2,2.0,townhouse
2017-07-16,564,Avalon Beach,2107,1800000,2.0,3,1.0,house
2017-04-05,565,Bilgola Plateau,2107,2700000,3.0,4,2.0,house
2017-03-28,566,Avalon Beach,2107,1420000,3.0,1,1.0,house
2016-11-11,567,Clareville,2107,4500000,3.0,2,3.0,house
2016-11-09,568,Bilgola Plateau,2107,1312000,3.0,1,1.0,house
2016-11-05,569,Bilgola Plateau,2107,1530000,3.0,1,1.0,house
2016-10-26,570,Avalon Beach,2107,1700000,5.0,3,2.0,house
2016-10-11,571,Bilgola Plateau,2107,1300000,3.0,1,2.0,house
2016-09-03,572,Bilgola Plateau,2107,1770000,3.0,2,2.0,house
2016-08-31,573,Avalon Beach,2107,3200000,5.0,3,2.0,house
2016-08-19,574,Avalon Beach,2107,1830000,4.0,2,2.0,house
2016-08-16,575,Avalon Beach,2107,1520000,6.0,2,7.0,house
2016-08-05,576,Avalon Beach,2107,1400000,3.0,1,1.0,house
2016-08-03,577,Bilgola Plateau,2107,3100000,5.0,3,2.0,house
2016-07-22,578,Avalon Beach,2107,2750000,5.0,3,2.0,house
2016-07-12,579,Bilgola Plateau,2107,1425000,4.0,2,2.0,house
2016-07-01,580,Bilgola Plateau,2107,1850000,4.0,3,2.0,house
2016-06-24,581,Avalon Beach,2107,1600000,2.0,2,1.0,house
2016-06-24,582,Avalon Beach,2107,1550000,3.0,1,2.0,house
2016-06-24,583,Avalon Beach,2107,1420000,4.0,2,4.0,house
2016-06-24,584,Bilgola Plateau,2107,1275000,4.0,2,2.0,house
2016-06-10,585,Avalon Beach,2107,1400000,3.0,1,2.0,house
2016-05-27,586,Avalon Beach,2107,1400000,3.0,2,4.0,house
2016-05-21,587,Avalon Beach,2107,1015000,3.0,1,,house
2016-05-03,588,Avalon Beach,2107,1607000,4.0,3,3.0,house
2016-05-02,589,Avalon Beach,2107,1800000,4.0,2,2.0,house
2016-05-02,590,Avalon Beach,2107,1755000,4.0,2,1.0,house
2016-05-02,591,Bilgola Plateau,2107,1190000,3.0,2,2.0,house
2016-04-14,592,Avalon Beach,2107,1660000,3.0,2,2.0,townhouse
2016-04-12,593,Avalon Beach,2107,1300000,3.0,3,2.0,house
2016-03-31,594,Avalon Beach,2107,1240000,3.0,2,2.0,house
2016-03-23,595,Avalon Beach,2107,1300000,5.0,2,2.0,house
2016-03-21,596,Bilgola Plateau,2107,1154000,3.0,1,3.0,house
2016-03-21,597,Bilgola Plateau,2107,1090000,3.0,1,2.0,house
2016-02-29,598,Avalon Beach,2107,3100000,4.0,3,5.0,house
2016-02-29,599,Bilgola Plateau,2107,1145000,2.0,1,2.0,house
2015-11-27,600,Avalon Beach,2107,1450000,3.0,2,2.0,house
2015-11-11,601,Avalon Beach,2107,1910000,4.0,2,1.0,house
2015-10-27,602,Avalon Beach,2107,1350000,5.0,2,4.0,house
2015-10-23,603,Avalon Beach,2107,1550000,5.0,2,2.0,house
2015-10-13,604,Bilgola Plateau,2107,1450000,4.0,2,2.0,house
2015-10-01,605,Avalon Beach,2107,1440000,4.0,3,4.0,house
2015-09-29,606,Avalon Beach,2107,1235000,4.0,2,2.0,house
2015-09-24,607,Bilgola Plateau,2107,1451000,4.0,2,2.0,house
2015-09-18,608,Avalon Beach,2107,1660000,3.0,2,2.0,house
2015-09-17,609,Avalon Beach,2107,1073000,3.0,2,2.0,house
2015-09-16,610,Bilgola Plateau,2107,1600000,6.0,5,3.0,house
2015-09-16,611,Avalon Beach,2107,1436000,4.0,2,3.0,house
2015-09-12,612,Avalon Beach,2107,1200000,3.0,2,2.0,townhouse
2015-09-11,613,Avalon Beach,2107,1432000,4.0,3,2.0,house
2015-09-09,614,Avalon Beach,2107,1855000,4.0,3,2.0,house
2015-09-05,615,Bilgola Plateau,2107,2230000,4.0,2,3.0,house
2015-09-04,616,Bilgola Plateau,2107,1275000,4.0,2,1.0,house
2015-09-02,617,Bilgola Plateau,2107,1220000,3.0,1,2.0,house
2015-08-28,618,Bilgola Plateau,2107,1340000,3.0,3,2.0,house
2015-08-22,619,Avalon Beach,2107,1135000,2.0,2,1.0,house
2015-08-21,620,Avalon Beach,2107,1175000,4.0,3,2.0,house
2015-08-20,621,Bilgola Plateau,2107,1375000,4.0,2,2.0,house
2015-08-19,622,Bilgola Beach,2107,3680000,8.0,3,6.0,house
2015-08-11,623,Bilgola Plateau,2107,1220000,3.0,1,2.0,house
2015-08-01,624,Bilgola Plateau,2107,1600000,5.0,2,2.0,house
2015-07-29,625,Avalon Beach,2107,1795000,5.0,3,2.0,house
2015-07-29,626,Avalon Beach,2107,1080000,4.0,2,1.0,house
2015-07-24,627,Avalon Beach,2107,1250000,5.0,2,2.0,house
2015-07-15,628,Avalon Beach,2107,1697000,3.0,2,2.0,house
2015-07-15,629,Bilgola Plateau,2107,1100000,2.0,1,2.0,house
2015-07-11,630,Avalon Beach,2107,1130000,3.0,2,2.0,house
2015-07-06,631,Avalon Beach,2107,1095000,3.0,1,2.0,house
2015-07-03,632,Avalon Beach,2107,1762500,4.0,2,2.0,house
2015-07-03,633,Avalon Beach,2107,1062500,3.0,2,2.0,townhouse
2015-06-29,634,Bilgola Plateau,2107,1200000,3.0,1,3.0,house
2015-06-27,635,Clareville,2107,1527000,5.0,2,4.0,house
2015-06-26,636,Avalon Beach,2107,1250000,1.0,2,2.0,house
2015-06-20,637,Avalon Beach,2107,1057500,5.0,3,2.0,house
2015-06-17,638,Avalon Beach,2107,1200000,3.0,2,2.0,house
2015-06-13,639,Avalon Beach,2107,2420000,3.0,1,1.0,house
2015-06-10,640,Avalon Beach,2107,2400000,4.0,3,2.0,house
2015-06-10,641,Avalon Beach,2107,1255000,3.0,2,2.0,house
2015-06-06,642,Avalon Beach,2107,1410000,5.0,2,2.0,house
2015-06-05,643,Avalon Beach,2107,1235000,3.0,1,1.0,house
2015-05-30,644,Bilgola Plateau,2107,1660000,3.0,3,6.0,house
2015-05-28,645,Bilgola Plateau,2107,1230750,4.0,3,3.0,house
2015-05-25,646,Avalon Beach,2107,1620000,4.0,2,3.0,house
2015-05-25,647,Avalon Beach,2107,630000,1.0,1,1.0,house
2015-05-22,648,Avalon Beach,2107,1255000,3.0,2,2.0,house
2015-05-21,649,Bilgola Plateau,2107,1275000,4.0,2,2.0,house
2015-05-20,650,Avalon Beach,2107,1375000,4.0,2,2.0,house
2015-05-19,651,Avalon Beach,2107,2010000,4.0,2,4.0,house
2015-05-18,652,Bilgola Plateau,2107,1260000,5.0,2,2.0,house
2015-05-08,653,Bilgola Plateau,2107,1510000,4.0,2,1.0,house
2015-05-06,654,Bilgola Plateau,2107,1560000,4.0,2,2.0,house
2015-05-05,655,Avalon Beach,2107,865000,3.0,1,1.0,house
2015-04-29,656,Avalon Beach,2107,1190000,4.0,2,2.0,house
2015-04-24,657,Bilgola Plateau,2107,1750000,4.0,2,2.0,house
2015-04-23,658,Clareville,2107,3900000,3.0,2,2.0,house
2015-04-23,659,Bilgola Plateau,2107,1225000,3.0,3,2.0,house
2015-04-22,660,Avalon Beach,2107,880000,4.0,2,2.0,house
2015-04-20,661,Avalon Beach,2107,1580000,3.0,2,2.0,townhouse
2015-04-17,662,Bilgola Plateau,2107,1225000,4.0,3,3.0,house
2015-04-15,663,Avalon Beach,2107,1500000,4.0,2,2.0,house
2015-04-15,664,Bilgola Plateau,2107,965000,4.0,2,,house
2015-04-14,665,Clareville,2107,1725000,2.0,2,2.0,house
2015-04-13,666,Bilgola Plateau,2107,1950000,4.0,3,2.0,house
2015-04-12,667,Avalon Beach,2107,1215000,3.0,1,2.0,house
2015-04-10,668,Bilgola Plateau,2107,1700000,4.0,3,3.0,house
2015-04-09,669,Whale Beach,2107,3000000,5.0,4,2.0,house
2015-03-29,670,Avalon Beach,2107,1425000,3.0,3,2.0,house
2015-03-28,671,Avalon Beach,2107,1200000,4.0,2,2.0,house
2015-03-25,672,Avalon Beach,2107,1305000,4.0,2,2.0,house
2015-03-20,673,Avalon Beach,2107,2250000,4.0,2,7.0,house
2015-03-19,674,Avalon Beach,2107,1425000,4.0,3,2.0,house
2015-03-19,675,Avalon Beach,2107,970000,3.0,2,2.0,house
2015-03-18,676,Avalon Beach,2107,1335000,3.0,2,5.0,house
2015-03-15,677,Bilgola Beach,2107,4025000,4.0,3,2.0,house
2015-03-12,678,Avalon Beach,2107,1250000,3.0,2,2.0,house
2015-03-10,679,Avalon Beach,2107,1800000,4.0,3,3.0,house
2015-03-05,680,Bilgola Plateau,2107,2240000,4.0,2,2.0,house
2015-03-04,681,Avalon Beach,2107,1111000,4.0,2,1.0,house
2015-02-28,682,Avalon Beach,2107,1395000,3.0,2,2.0,house
2015-02-27,683,Bilgola Plateau,2107,1330700,4.0,3,2.0,house
2015-02-25,684,Avalon Beach,2107,1590000,4.0,2,,house
2015-02-18,685,Bilgola Plateau,2107,1595000,3.0,2,2.0,house
2015-02-18,686,Avalon Beach,2107,1130000,3.0,1,2.0,house
2015-02-16,687,Bilgola Plateau,2107,1025000,3.0,3,2.0,house
2015-02-13,688,Bilgola Plateau,2107,1282000,4.0,3,2.0,house
2015-02-13,689,Bilgola Plateau,2107,1060000,4.0,2,1.0,house
2015-02-08,690,Avalon Beach,2107,925000,4.0,3,,house
2015-02-06,691,Bilgola Plateau,2107,1300000,5.0,2,2.0,house
2015-01-31,692,Avalon Beach,2107,1200000,3.0,1,2.0,house
2015-01-30,693,Bilgola Plateau,2107,1375000,5.0,2,6.0,house
2015-01-30,694,Avalon Beach,2107,1315000,5.0,2,3.0,house
2015-01-28,695,Bilgola Plateau,2107,2200000,5.0,3,3.0,house
2015-01-28,696,Bilgola Plateau,2107,1180000,3.0,3,2.0,house
2015-01-16,697,Avalon Beach,2107,1035000,4.0,2,2.0,house
2015-01-06,698,Avalon Beach,2107,1295000,5.0,3,3.0,house
2014-12-24,699,Bilgola Plateau,2107,940000,3.0,2,1.0,house
2014-12-19,700,Avalon Beach,2107,1050000,4.0,2,3.0,house
2014-12-19,701,Avalon Beach,2107,975000,4.0,1,1.0,house
2014-12-19,702,Bilgola Plateau,2107,970000,3.0,1,3.0,house
2014-12-19,703,Bilgola Plateau,2107,940000,4.0,2,2.0,house
2014-12-18,704,Bilgola Plateau,2107,1230000,3.0,2,1.0,house
2014-12-15,705,Avalon Beach,2107,1600000,5.0,3,4.0,house
2014-12-11,706,Clareville,2107,1060000,4.0,2,2.0,house
2014-12-10,707,Bilgola Plateau,2107,2120000,4.0,3,2.0,house
2014-12-05,708,Avalon Beach,2107,1400000,4.0,3,2.0,house
2014-12-01,709,Avalon Beach,2107,1050000,3.0,1,2.0,house
2014-11-29,710,Avalon Beach,2107,2010000,3.0,1,1.0,house
2014-11-26,711,Bilgola Plateau,2107,1263000,4.0,2,4.0,house
2014-11-22,712,Avalon Beach,2107,1050000,3.0,2,2.0,house
2014-11-19,713,Avalon Beach,2107,850000,6.0,3,1.0,house
2014-11-17,714,Bilgola Plateau,2107,1082750,3.0,2,1.0,house
2014-11-15,715,Avalon Beach,2107,920000,4.0,2,3.0,house
2014-11-14,716,Avalon Beach,2107,1460000,4.0,3,2.0,house
2014-11-14,717,Avalon Beach,2107,1291000,5.0,3,2.0,house
2014-11-14,718,Avalon Beach,2107,1020000,4.0,2,2.0,house
2014-11-13,719,Bilgola Plateau,2107,940000,3.0,1,2.0,house
2014-11-10,720,Bilgola Plateau,2107,1085000,3.0,1,1.0,house
2014-11-07,721,Avalon Beach,2107,1040000,3.0,3,3.0,house
2014-11-05,722,Avalon Beach,2107,1365000,4.0,2,2.0,house
2014-11-03,723,Bilgola Plateau,2107,910000,4.0,2,2.0,house
2014-10-31,724,Avalon Beach,2107,1230000,4.0,2,3.0,house
2014-10-31,725,Bilgola Plateau,2107,821000,2.0,1,1.0,duplex/semi-detached
2014-10-30,726,Avalon Beach,2107,999000,4.0,2,2.0,house
2014-10-25,727,Avalon Beach,2107,1380000,4.0,2,2.0,house
2014-10-25,728,Avalon Beach,2107,886000,2.0,2,1.0,house
2014-10-24,729,Bilgola Plateau,2107,1350000,5.0,2,2.0,house
2014-10-24,730,Avalon Beach,2107,1200000,3.0,1,1.0,house
2014-10-23,731,Bilgola Plateau,2107,1280000,3.0,2,2.0,house
2014-10-20,732,Avalon Beach,2107,1180000,4.0,2,5.0,house
2014-10-18,733,Bilgola Plateau,2107,1575000,4.0,2,2.0,house
2014-10-17,734,Bilgola Plateau,2107,1115000,5.0,2,3.0,house
2014-10-17,735,Avalon Beach,2107,1075000,5.0,2,3.0,house
2014-10-15,736,Avalon Beach,2107,3400000,4.0,3,2.0,house
2014-10-14,737,Avalon Beach,2107,970000,4.0,2,1.0,house
2014-10-10,738,Bilgola Plateau,2107,1325000,4.0,3,2.0,house
2014-10-04,739,Avalon Beach,2107,1220000,4.0,2,1.0,house
2014-10-03,740,Avalon Beach,2107,1151000,4.0,2,2.0,house
2014-10-03,741,Bilgola Plateau,2107,975000,3.0,1,2.0,house
2014-10-01,742,Bilgola Plateau,2107,1130000,3.0,2,3.0,house
2014-09-27,743,Avalon Beach,2107,1285000,3.0,1,1.0,house
2014-09-24,744,Avalon Beach,2107,1840000,4.0,2,2.0,house
2014-09-24,745,Clareville,2107,970000,4.0,3,1.0,house
2014-09-19,746,Bilgola Plateau,2107,1390000,4.0,2,2.0,house
2014-09-19,747,Avalon Beach,2107,1215000,3.0,2,2.0,house
2014-09-15,748,Avalon Beach,2107,1250000,3.0,2,2.0,house
2014-09-12,749,Bilgola Plateau,2107,1250000,5.0,4,2.0,house
2014-09-09,750,Bilgola Plateau,2107,1200000,4.0,2,2.0,house
2014-08-30,751,Clareville,2107,915000,4.0,2,3.0,house
2014-08-26,752,Avalon Beach,2107,920000,3.0,3,2.0,house
2014-08-22,753,Avalon Beach,2107,1437500,4.0,3,5.0,house
2014-08-22,754,Avalon Beach,2107,1100000,3.0,3,2.0,house
2014-08-18,755,Avalon Beach,2107,1080000,4.0,3,2.0,house
2014-08-15,756,Bilgola Plateau,2107,1170000,4.0,3,2.0,house
2014-08-14,757,Bilgola Beach,2107,2200000,4.0,3,2.0,house
2014-08-14,758,Avalon Beach,2107,1620000,4.0,2,2.0,house
2014-08-14,759,Avalon Beach,2107,1026000,3.0,1,2.0,house
2014-08-12,760,Avalon Beach,2107,1800000,4.0,3,3.0,house
2014-08-06,761,Avalon Beach,2107,925000,3.0,2,,house
2014-07-29,762,Bilgola Plateau,2107,1250000,3.0,2,3.0,house
